,Order_ID,Date,Store_ID,Qty,Product_ID
5198,11434,2013-01-07,3,0.0,16
5199,11438,2013-01-07,3,7.0,20
5200,11440,2013-01-07,3,106.0,22
5201,11442,2013-01-07,3,674.85,24
5202,11445,2013-01-07,3,0.0,27
5203,11447,2013-01-07,3,254.176,29
5204,11450,2013-01-07,3,66.475,32
5205,11454,2013-01-07,30,360.0,3
5206,11456,2013-01-07,30,112.0,5
5207,11458,2013-01-07,30,426.0,7
5208,11459,2013-01-07,30,88.0,8
5209,11461,2013-01-07,30,49.0,10
5210,11462,2013-01-07,30,20.246,11
5211,11463,2013-01-07,30,1002.0,12
5212,11466,2013-01-07,30,0.0,15
5213,11467,2013-01-07,30,0.0,16
5214,11471,2013-01-07,30,0.0,20
5215,11473,2013-01-07,30,22.0,22
5216,11475,2013-01-07,30,68.116,24
5217,11478,2013-01-07,30,0.0,27
5218,11480,2013-01-07,30,26.0,29
5219,11483,2013-01-07,30,0.0,32
5220,11487,2013-01-07,31,682.0,3
5221,11489,2013-01-07,31,261.0,5
5222,11491,2013-01-07,31,871.0,7
5223,11492,2013-01-07,31,169.0,8
5224,11494,2013-01-07,31,65.0,10
5225,11495,2013-01-07,31,12.37,11
5226,11496,2013-01-07,31,2339.0,12
5227,11499,2013-01-07,31,0.0,15
5228,11500,2013-01-07,31,0.0,16
5229,11504,2013-01-07,31,0.0,20
5230,11506,2013-01-07,31,27.0,22
5231,11508,2013-01-07,31,253.73799,24
5232,11511,2013-01-07,31,0.0,27
5233,11513,2013-01-07,31,56.0,29
5234,11516,2013-01-07,31,0.0,32
5235,11520,2013-01-07,32,156.0,3
5236,11522,2013-01-07,32,80.0,5
5237,11524,2013-01-07,32,431.0,7
5238,11525,2013-01-07,32,60.0,8
5239,11527,2013-01-07,32,30.0,10
5240,11528,2013-01-07,32,3.0,11
5241,11529,2013-01-07,32,1146.0,12
5242,11532,2013-01-07,32,0.0,15
5243,11533,2013-01-07,32,0.0,16
5244,11537,2013-01-07,32,0.0,20
5245,11539,2013-01-07,32,24.0,22
5246,11541,2013-01-07,32,100.173,24
5247,11544,2013-01-07,32,0.0,27
5248,11546,2013-01-07,32,19.0,29
5249,11549,2013-01-07,32,1.0,32
5250,11553,2013-01-07,33,816.0,3
5251,11555,2013-01-07,33,247.0,5
5252,11557,2013-01-07,33,991.0,7
5253,11558,2013-01-07,33,128.0,8
5254,11560,2013-01-07,33,85.0,10
5255,11561,2013-01-07,33,22.587,11
5256,11562,2013-01-07,33,2321.0,12
5257,11565,2013-01-07,33,0.0,15
5258,11566,2013-01-07,33,0.0,16
5259,11570,2013-01-07,33,0.0,20
5260,11572,2013-01-07,33,33.0,22
5261,11574,2013-01-07,33,129.755,24
5262,11577,2013-01-07,33,0.0,27
5263,11579,2013-01-07,33,24.0,29
5264,11582,2013-01-07,33,1.0,32
5265,11586,2013-01-07,34,982.0,3
5266,11588,2013-01-07,34,572.0,5
5267,11590,2013-01-07,34,801.0,7
5268,11591,2013-01-07,34,174.0,8
5269,11593,2013-01-07,34,48.0,10
5270,11594,2013-01-07,34,36.805,11
5271,11595,2013-01-07,34,2579.0,12
5272,11598,2013-01-07,34,0.0,15
5273,11599,2013-01-07,34,0.0,16
5274,11603,2013-01-07,34,0.0,20
5275,11605,2013-01-07,34,34.0,22
5276,11607,2013-01-07,34,118.838,24
5277,11610,2013-01-07,34,0.0,27
5278,11612,2013-01-07,34,36.0,29
5279,11615,2013-01-07,34,4.0,32
5280,11619,2013-01-07,35,375.0,3
5281,11621,2013-01-07,35,52.0,5
5282,11623,2013-01-07,35,313.0,7
5283,11624,2013-01-07,35,49.0,8
5284,11626,2013-01-07,35,32.0,10
5285,11627,2013-01-07,35,6.0,11
5286,11628,2013-01-07,35,1045.0,12
5287,11631,2013-01-07,35,0.0,15
5288,11632,2013-01-07,35,0.0,16
5289,11636,2013-01-07,35,0.0,20
5290,11638,2013-01-07,35,9.0,22
5291,11640,2013-01-07,35,63.608,24
5292,11643,2013-01-07,35,0.0,27
5293,11645,2013-01-07,35,12.0,29
5294,11648,2013-01-07,35,0.0,32
5295,11652,2013-01-07,36,0.0,3
5296,11654,2013-01-07,36,0.0,5
5297,11656,2013-01-07,36,0.0,7
5298,11657,2013-01-07,36,0.0,8
5299,11659,2013-01-07,36,0.0,10
5300,11660,2013-01-07,36,0.0,11
5301,11661,2013-01-07,36,0.0,12
5302,11664,2013-01-07,36,0.0,15
5303,11665,2013-01-07,36,0.0,16
5304,11669,2013-01-07,36,0.0,20
5305,11671,2013-01-07,36,0.0,22
5306,11673,2013-01-07,36,0.0,24
5307,11676,2013-01-07,36,0.0,27
5308,11678,2013-01-07,36,0.0,29
5309,11681,2013-01-07,36,0.0,32
5310,11685,2013-01-07,37,775.0,3
5311,11687,2013-01-07,37,457.619,5
5312,11689,2013-01-07,37,1392.0,7
5313,11690,2013-01-07,37,483.0,8
5314,11692,2013-01-07,37,168.0,10
5315,11693,2013-01-07,37,151.468,11
5316,11694,2013-01-07,37,3100.0,12
5317,11697,2013-01-07,37,0.0,15
5318,11698,2013-01-07,37,0.0,16
5319,11702,2013-01-07,37,0.0,20
5320,11704,2013-01-07,37,63.0,22
5321,11706,2013-01-07,37,250.161,24
5322,11709,2013-01-07,37,0.0,27
5323,11711,2013-01-07,37,126.679,29
5324,11714,2013-01-07,37,26.229,32
5325,11718,2013-01-07,38,501.0,3
5326,11720,2013-01-07,38,444.778,5
5327,11722,2013-01-07,38,1043.0,7
5328,11723,2013-01-07,38,403.0,8
5329,11725,2013-01-07,38,113.0,10
5330,11726,2013-01-07,38,122.0,11
5331,11727,2013-01-07,38,2680.0,12
5332,11730,2013-01-07,38,0.0,15
5333,11731,2013-01-07,38,0.0,16
5334,11735,2013-01-07,38,0.0,20
5335,11737,2013-01-07,38,52.0,22
5336,11739,2013-01-07,38,183.083,24
5337,11742,2013-01-07,38,0.0,27
5338,11744,2013-01-07,38,117.0,29
5339,11747,2013-01-07,38,15.548,32
5340,11751,2013-01-07,39,624.0,3
5341,11753,2013-01-07,39,802.0,5
5342,11755,2013-01-07,39,930.0,7
5343,11756,2013-01-07,39,145.0,8
5344,11758,2013-01-07,39,110.0,10
5345,11759,2013-01-07,39,21.0,11
5346,11760,2013-01-07,39,2562.0,12
5347,11763,2013-01-07,39,0.0,15
5348,11764,2013-01-07,39,0.0,16
5349,11768,2013-01-07,39,0.0,20
5350,11770,2013-01-07,39,26.0,22
5351,11772,2013-01-07,39,63.049,24
5352,11775,2013-01-07,39,0.0,27
5353,11777,2013-01-07,39,55.0,29
5354,11780,2013-01-07,39,8.484,32
5355,11784,2013-01-07,4,1050.0,3
5356,11786,2013-01-07,4,310.298,5
5357,11788,2013-01-07,4,896.0,7
5358,11789,2013-01-07,4,389.0,8
5359,11791,2013-01-07,4,150.0,10
5360,11792,2013-01-07,4,60.785,11
5361,11793,2013-01-07,4,2752.0,12
5362,11796,2013-01-07,4,0.0,15
5363,11797,2013-01-07,4,0.0,16
5364,11801,2013-01-07,4,2.0,20
5365,11803,2013-01-07,4,44.0,22
5366,11805,2013-01-07,4,207.655,24
5367,11808,2013-01-07,4,0.0,27
5368,11810,2013-01-07,4,46.0,29
5369,11813,2013-01-07,4,24.529,32
5370,11817,2013-01-07,40,506.0,3
5371,11819,2013-01-07,40,240.0,5
5372,11821,2013-01-07,40,904.0,7
5373,11822,2013-01-07,40,109.0,8
5374,11824,2013-01-07,40,98.0,10
5375,11825,2013-01-07,40,1.0,11
5376,11826,2013-01-07,40,2071.0,12
5377,11829,2013-01-07,40,0.0,15
5378,11830,2013-01-07,40,0.0,16
5379,11834,2013-01-07,40,0.0,20
5380,11836,2013-01-07,40,2.0,22
5381,11838,2013-01-07,40,90.792,24
5382,11841,2013-01-07,40,0.0,27
5383,11843,2013-01-07,40,31.0,29
5384,11846,2013-01-07,40,0.0,32
5385,11850,2013-01-07,41,427.0,3
5386,11852,2013-01-07,41,223.697,5
5387,11854,2013-01-07,41,449.0,7
5388,11855,2013-01-07,41,164.0,8
5389,11857,2013-01-07,41,74.0,10
5390,11858,2013-01-07,41,58.304,11
5391,11859,2013-01-07,41,1384.0,12
5392,11862,2013-01-07,41,0.0,15
5393,11863,2013-01-07,41,0.0,16
5394,11867,2013-01-07,41,1.0,20
5395,11869,2013-01-07,41,20.0,22
5396,11871,2013-01-07,41,110.043,24
5397,11874,2013-01-07,41,0.0,27
5398,11876,2013-01-07,41,45.628,29
5399,11879,2013-01-07,41,5.0,32
5400,11883,2013-01-07,42,0.0,3
5401,11885,2013-01-07,42,0.0,5
5402,11887,2013-01-07,42,0.0,7
5403,11888,2013-01-07,42,0.0,8
5404,11890,2013-01-07,42,0.0,10
5405,11891,2013-01-07,42,0.0,11
5406,11892,2013-01-07,42,0.0,12
5407,11895,2013-01-07,42,0.0,15
5408,11896,2013-01-07,42,0.0,16
5409,11900,2013-01-07,42,0.0,20
5410,11902,2013-01-07,42,0.0,22
5411,11904,2013-01-07,42,0.0,24
5412,11907,2013-01-07,42,0.0,27
5413,11909,2013-01-07,42,0.0,29
5414,11912,2013-01-07,42,0.0,32
5415,11916,2013-01-07,43,988.0,3
5416,11918,2013-01-07,43,204.0,5
5417,11920,2013-01-07,43,721.0,7
5418,11921,2013-01-07,43,85.0,8
5419,11923,2013-01-07,43,70.0,10
5420,11924,2013-01-07,43,14.0,11
5421,11925,2013-01-07,43,1686.0,12
5422,11928,2013-01-07,43,0.0,15
5423,11929,2013-01-07,43,0.0,16
5424,11933,2013-01-07,43,0.0,20
5425,11935,2013-01-07,43,84.0,22
5426,11937,2013-01-07,43,57.724,24
5427,11940,2013-01-07,43,0.0,27
5428,11942,2013-01-07,43,30.0,29
5429,11945,2013-01-07,43,0.0,32
5430,11949,2013-01-07,44,4373.0,3
5431,11951,2013-01-07,44,970.076,5
5432,11953,2013-01-07,44,2689.0,7
5433,11954,2013-01-07,44,1451.0,8
5434,11956,2013-01-07,44,644.0,10
5435,11957,2013-01-07,44,328.65,11
5436,11958,2013-01-07,44,7059.0,12
5437,11961,2013-01-07,44,0.0,15
5438,11962,2013-01-07,44,0.0,16
5439,11966,2013-01-07,44,0.0,20
5440,11968,2013-01-07,44,157.0,22
5441,11970,2013-01-07,44,1004.881,24
5442,11973,2013-01-07,44,0.0,27
5443,11975,2013-01-07,44,428.161,29
5444,11978,2013-01-07,44,87.913,32
5445,11982,2013-01-07,45,3074.0,3
5446,11984,2013-01-07,45,751.95,5
5447,11986,2013-01-07,45,2167.0,7
5448,11987,2013-01-07,45,879.0,8
5449,11989,2013-01-07,45,379.0,10
5450,11990,2013-01-07,45,343.08,11
5451,11991,2013-01-07,45,6629.0,12
5452,11994,2013-01-07,45,0.0,15
5453,11995,2013-01-07,45,0.0,16
5454,11999,2013-01-07,45,5.0,20
5455,12001,2013-01-07,45,94.0,22
5456,12003,2013-01-07,45,1040.472,24
5457,12006,2013-01-07,45,0.0,27
5458,12008,2013-01-07,45,168.082,29
5459,12011,2013-01-07,45,93.737,32
5460,12015,2013-01-07,46,1941.0,3
5461,12017,2013-01-07,46,412.856,5
5462,12019,2013-01-07,46,2026.0,7
5463,12020,2013-01-07,46,623.0,8
5464,12022,2013-01-07,46,193.0,10
5465,12023,2013-01-07,46,244.851,11
5466,12024,2013-01-07,46,5827.0,12
5467,12027,2013-01-07,46,0.0,15
5468,12028,2013-01-07,46,0.0,16
5469,12032,2013-01-07,46,2.0,20
5470,12034,2013-01-07,46,56.0,22
5471,12036,2013-01-07,46,1425.584,24
5472,12039,2013-01-07,46,0.0,27
5473,12041,2013-01-07,46,156.802,29
5474,12044,2013-01-07,46,40.528,32
5475,12048,2013-01-07,47,2378.0,3
5476,12050,2013-01-07,47,775.286,5
5477,12052,2013-01-07,47,2057.0,7
5478,12053,2013-01-07,47,864.0,8
5479,12055,2013-01-07,47,293.0,10
5480,12056,2013-01-07,47,204.693,11
5481,12057,2013-01-07,47,6375.0,12
5482,12060,2013-01-07,47,0.0,15
5483,12061,2013-01-07,47,0.0,16
5484,12065,2013-01-07,47,10.0,20
5485,12067,2013-01-07,47,80.0,22
5486,12069,2013-01-07,47,708.705,24
5487,12072,2013-01-07,47,0.0,27
5488,12074,2013-01-07,47,233.419,29
5489,12077,2013-01-07,47,89.19,32
5490,12081,2013-01-07,48,1341.0,3
5491,12083,2013-01-07,48,423.626,5
5492,12085,2013-01-07,48,1760.0,7
5493,12086,2013-01-07,48,442.0,8
5494,12088,2013-01-07,48,128.0,10
5495,12089,2013-01-07,48,193.157,11
5496,12090,2013-01-07,48,5077.0,12
5497,12093,2013-01-07,48,0.0,15
5498,12094,2013-01-07,48,0.0,16
5499,12098,2013-01-07,48,0.0,20
5500,12100,2013-01-07,48,45.0,22
5501,12102,2013-01-07,48,1164.99,24
5502,12105,2013-01-07,48,0.0,27
5503,12107,2013-01-07,48,107.75,29
5504,12110,2013-01-07,48,26.41,32
5505,12114,2013-01-07,49,1921.0,3
5506,12116,2013-01-07,49,448.104,5
5507,12118,2013-01-07,49,1267.0,7
5508,12119,2013-01-07,49,670.0,8
5509,12121,2013-01-07,49,250.0,10
5510,12122,2013-01-07,49,183.0,11
5511,12123,2013-01-07,49,3622.0,12
5512,12126,2013-01-07,49,0.0,15
5513,12127,2013-01-07,49,0.0,16
5514,12131,2013-01-07,49,2.0,20
5515,12133,2013-01-07,49,56.0,22
5516,12135,2013-01-07,49,479.053,24
5517,12138,2013-01-07,49,0.0,27
5518,12140,2013-01-07,49,173.411,29
5519,12143,2013-01-07,49,50.386,32
5520,12147,2013-01-07,5,575.0,3
5521,12149,2013-01-07,5,349.624,5
5522,12151,2013-01-07,5,1043.0,7
5523,12152,2013-01-07,5,321.0,8
5524,12154,2013-01-07,5,165.0,10
5525,12155,2013-01-07,5,121.755,11
5526,12156,2013-01-07,5,2801.0,12
5527,12159,2013-01-07,5,0.0,15
5528,12160,2013-01-07,5,0.0,16
5529,12164,2013-01-07,5,0.0,20
5530,12166,2013-01-07,5,29.0,22
5531,12168,2013-01-07,5,227.992,24
5532,12171,2013-01-07,5,0.0,27
5533,12173,2013-01-07,5,83.0,29
5534,12176,2013-01-07,5,12.832,32
5535,12180,2013-01-07,50,1311.0,3
5536,12182,2013-01-07,50,447.012,5
5537,12184,2013-01-07,50,1661.0,7
5538,12185,2013-01-07,50,482.0,8
5539,12187,2013-01-07,50,121.0,10
5540,12188,2013-01-07,50,88.0,11
5541,12189,2013-01-07,50,5109.0,12
5542,12192,2013-01-07,50,0.0,15
5543,12193,2013-01-07,50,0.0,16
5544,12197,2013-01-07,50,0.0,20
5545,12199,2013-01-07,50,83.0,22
5546,12201,2013-01-07,50,744.624,24
5547,12204,2013-01-07,50,0.0,27
5548,12206,2013-01-07,50,166.50299,29
5549,12209,2013-01-07,50,12.639999,32
5550,12213,2013-01-07,51,2245.0,3
5551,12215,2013-01-07,51,615.322,5
5552,12217,2013-01-07,51,1495.0,7
5553,12218,2013-01-07,51,800.0,8
5554,12220,2013-01-07,51,352.0,10
5555,12221,2013-01-07,51,184.253,11
5556,12222,2013-01-07,51,3810.0,12
5557,12225,2013-01-07,51,0.0,15
5558,12226,2013-01-07,51,0.0,16
5559,12230,2013-01-07,51,6.0,20
5560,12232,2013-01-07,51,72.0,22
5561,12234,2013-01-07,51,804.762,24
5562,12237,2013-01-07,51,0.0,27
5563,12239,2013-01-07,51,116.176,29
5564,12242,2013-01-07,51,75.728,32
5565,12246,2013-01-07,52,0.0,3
5566,12248,2013-01-07,52,0.0,5
5567,12250,2013-01-07,52,0.0,7
5568,12251,2013-01-07,52,0.0,8
5569,12253,2013-01-07,52,0.0,10
5570,12254,2013-01-07,52,0.0,11
5571,12255,2013-01-07,52,0.0,12
5572,12258,2013-01-07,52,0.0,15
5573,12259,2013-01-07,52,0.0,16
5574,12263,2013-01-07,52,0.0,20
5575,12265,2013-01-07,52,0.0,22
5576,12267,2013-01-07,52,0.0,24
5577,12270,2013-01-07,52,0.0,27
5578,12272,2013-01-07,52,0.0,29
5579,12275,2013-01-07,52,0.0,32
5580,12279,2013-01-07,53,0.0,3
5581,12281,2013-01-07,53,0.0,5
5582,12283,2013-01-07,53,0.0,7
5583,12284,2013-01-07,53,0.0,8
5584,12286,2013-01-07,53,0.0,10
5585,12287,2013-01-07,53,0.0,11
5586,12288,2013-01-07,53,0.0,12
5587,12291,2013-01-07,53,0.0,15
5588,12292,2013-01-07,53,0.0,16
5589,12296,2013-01-07,53,0.0,20
5590,12298,2013-01-07,53,0.0,22
5591,12300,2013-01-07,53,0.0,24
5592,12303,2013-01-07,53,0.0,27
5593,12305,2013-01-07,53,0.0,29
5594,12308,2013-01-07,53,0.0,32
5595,12312,2013-01-07,54,461.0,3
5596,12314,2013-01-07,54,125.0,5
5597,12316,2013-01-07,54,795.0,7
5598,12317,2013-01-07,54,38.0,8
5599,12319,2013-01-07,54,38.0,10
5600,12320,2013-01-07,54,1.0,11
5601,12321,2013-01-07,54,2795.0,12
5602,12324,2013-01-07,54,0.0,15
5603,12325,2013-01-07,54,0.0,16
5604,12329,2013-01-07,54,0.0,20
5605,12331,2013-01-07,54,11.0,22
5606,12333,2013-01-07,54,41.093998,24
5607,12336,2013-01-07,54,0.0,27
5608,12338,2013-01-07,54,15.0,29
5609,12341,2013-01-07,54,3.0,32
5610,12345,2013-01-07,6,1185.0,3
5611,12347,2013-01-07,6,429.882,5
5612,12349,2013-01-07,6,1130.0,7
5613,12350,2013-01-07,6,450.0,8
5614,12352,2013-01-07,6,189.0,10
5615,12353,2013-01-07,6,106.179,11
5616,12354,2013-01-07,6,3363.0,12
5617,12357,2013-01-07,6,0.0,15
5618,12358,2013-01-07,6,0.0,16
5619,12362,2013-01-07,6,7.0,20
5620,12364,2013-01-07,6,44.0,22
5621,12366,2013-01-07,6,461.928,24
5622,12369,2013-01-07,6,0.0,27
5623,12371,2013-01-07,6,105.191,29
5624,12374,2013-01-07,6,33.203,32
5625,12378,2013-01-07,7,1673.0,3
5626,12380,2013-01-07,7,536.747,5
5627,12382,2013-01-07,7,1638.0,7
5628,12383,2013-01-07,7,700.0,8
5629,12385,2013-01-07,7,289.0,10
5630,12386,2013-01-07,7,159.911,11
5631,12387,2013-01-07,7,3023.0,12
5632,12390,2013-01-07,7,0.0,15
5633,12391,2013-01-07,7,0.0,16
5634,12395,2013-01-07,7,4.0,20
5635,12397,2013-01-07,7,61.0,22
5636,12399,2013-01-07,7,463.367,24
5637,12402,2013-01-07,7,0.0,27
5638,12404,2013-01-07,7,169.0,29
5639,12407,2013-01-07,7,55.671,32
5640,12411,2013-01-07,8,1700.0,3
5641,12413,2013-01-07,8,426.43,5
5642,12415,2013-01-07,8,1382.0,7
5643,12416,2013-01-07,8,781.0,8
5644,12418,2013-01-07,8,265.0,10
5645,12419,2013-01-07,8,126.255,11
5646,12420,2013-01-07,8,3418.0,12
5647,12423,2013-01-07,8,0.0,15
5648,12424,2013-01-07,8,0.0,16
5649,12428,2013-01-07,8,9.0,20
5650,12430,2013-01-07,8,83.0,22
5651,12432,2013-01-07,8,463.98,24
5652,12435,2013-01-07,8,0.0,27
5653,12437,2013-01-07,8,197.144,29
5654,12440,2013-01-07,8,40.088,32
5655,12444,2013-01-07,9,1008.0,3
5656,12446,2013-01-07,9,637.0,5
5657,12448,2013-01-07,9,1439.0,7
5658,12449,2013-01-07,9,268.0,8
5659,12451,2013-01-07,9,109.0,10
5660,12452,2013-01-07,9,15.0,11
5661,12453,2013-01-07,9,3901.0,12
5662,12456,2013-01-07,9,0.0,15
5663,12457,2013-01-07,9,0.0,16
5664,12461,2013-01-07,9,0.0,20
5665,12463,2013-01-07,9,14.0,22
5666,12465,2013-01-07,9,305.082,24
5667,12468,2013-01-07,9,0.0,27
5668,12470,2013-01-07,9,31.0,29
5669,12473,2013-01-07,9,18.444,32
5670,12477,2013-01-08,1,1029.0,3
5671,12479,2013-01-08,1,321.851,5
5672,12481,2013-01-08,1,827.0,7
5673,12482,2013-01-08,1,384.0,8
5674,12484,2013-01-08,1,150.0,10
5675,12485,2013-01-08,1,84.0,11
5676,12486,2013-01-08,1,1782.0,12
5677,12489,2013-01-08,1,0.0,15
5678,12490,2013-01-08,1,0.0,16
5679,12494,2013-01-08,1,3.0,20
5680,12496,2013-01-08,1,86.0,22
5681,12498,2013-01-08,1,393.51,24
5682,12501,2013-01-08,1,0.0,27
5683,12503,2013-01-08,1,40.0,29
5684,12506,2013-01-08,1,30.767,32
5685,12510,2013-01-08,10,396.0,3
5686,12512,2013-01-08,10,105.0,5
5687,12514,2013-01-08,10,674.0,7
5688,12515,2013-01-08,10,72.0,8
5689,12517,2013-01-08,10,21.0,10
5690,12518,2013-01-08,10,12.5,11
5691,12519,2013-01-08,10,1758.0,12
5692,12522,2013-01-08,10,0.0,15
5693,12523,2013-01-08,10,0.0,16
5694,12527,2013-01-08,10,0.0,20
5695,12529,2013-01-08,10,10.0,22
5696,12531,2013-01-08,10,224.672,24
5697,12534,2013-01-08,10,0.0,27
5698,12536,2013-01-08,10,9.0,29
5699,12539,2013-01-08,10,4.0,32
5700,12543,2013-01-08,11,1754.0,3
5701,12545,2013-01-08,11,448.0,5
5702,12547,2013-01-08,11,1803.0,7
5703,12548,2013-01-08,11,160.0,8
5704,12550,2013-01-08,11,63.0,10
5705,12551,2013-01-08,11,36.075,11
5706,12552,2013-01-08,11,4399.0,12
5707,12555,2013-01-08,11,0.0,15
5708,12556,2013-01-08,11,0.0,16
5709,12560,2013-01-08,11,0.0,20
5710,12562,2013-01-08,11,18.0,22
5711,12564,2013-01-08,11,559.881,24
5712,12567,2013-01-08,11,0.0,27
5713,12569,2013-01-08,11,11.0,29
5714,12572,2013-01-08,11,7.0,32
5715,12576,2013-01-08,12,594.0,3
5716,12578,2013-01-08,12,194.0,5
5717,12580,2013-01-08,12,738.0,7
5718,12581,2013-01-08,12,124.0,8
5719,12583,2013-01-08,12,33.0,10
5720,12584,2013-01-08,12,26.0,11
5721,12585,2013-01-08,12,3756.0,12
5722,12588,2013-01-08,12,0.0,15
5723,12589,2013-01-08,12,0.0,16
5724,12593,2013-01-08,12,0.0,20
5725,12595,2013-01-08,12,6.0,22
5726,12597,2013-01-08,12,180.539,24
5727,12600,2013-01-08,12,0.0,27
5728,12602,2013-01-08,12,28.0,29
5729,12605,2013-01-08,12,11.0,32
5730,12609,2013-01-08,13,703.0,3
5731,12611,2013-01-08,13,191.0,5
5732,12613,2013-01-08,13,751.0,7
5733,12614,2013-01-08,13,91.0,8
5734,12616,2013-01-08,13,22.0,10
5735,12617,2013-01-08,13,16.85,11
5736,12618,2013-01-08,13,1649.0,12
5737,12621,2013-01-08,13,0.0,15
5738,12622,2013-01-08,13,0.0,16
5739,12626,2013-01-08,13,0.0,20
5740,12628,2013-01-08,13,17.0,22
5741,12630,2013-01-08,13,156.194,24
5742,12633,2013-01-08,13,0.0,27
5743,12635,2013-01-08,13,25.0,29
5744,12638,2013-01-08,13,2.0,32
5745,12642,2013-01-08,14,402.0,3
5746,12644,2013-01-08,14,218.0,5
5747,12646,2013-01-08,14,1176.0,7
5748,12647,2013-01-08,14,113.0,8
5749,12649,2013-01-08,14,39.0,10
5750,12650,2013-01-08,14,22.0,11
5751,12651,2013-01-08,14,2324.0,12
5752,12654,2013-01-08,14,0.0,15
5753,12655,2013-01-08,14,0.0,16
5754,12659,2013-01-08,14,0.0,20
5755,12661,2013-01-08,14,39.0,22
5756,12663,2013-01-08,14,470.754,24
5757,12666,2013-01-08,14,0.0,27
5758,12668,2013-01-08,14,51.0,29
5759,12671,2013-01-08,14,6.0,32
5760,12675,2013-01-08,15,587.0,3
5761,12677,2013-01-08,15,185.0,5
5762,12679,2013-01-08,15,851.0,7
5763,12680,2013-01-08,15,106.0,8
5764,12682,2013-01-08,15,37.0,10
5765,12683,2013-01-08,15,16.0,11
5766,12684,2013-01-08,15,2147.0,12
5767,12687,2013-01-08,15,0.0,15
5768,12688,2013-01-08,15,0.0,16
5769,12692,2013-01-08,15,0.0,20
5770,12694,2013-01-08,15,25.0,22
5771,12696,2013-01-08,15,109.749,24
5772,12699,2013-01-08,15,0.0,27
5773,12701,2013-01-08,15,16.0,29
5774,12704,2013-01-08,15,1.0,32
5775,12708,2013-01-08,16,375.0,3
5776,12710,2013-01-08,16,193.0,5
5777,12712,2013-01-08,16,974.0,7
5778,12713,2013-01-08,16,86.0,8
5779,12715,2013-01-08,16,104.0,10
5780,12716,2013-01-08,16,12.0,11
5781,12717,2013-01-08,16,2186.0,12
5782,12720,2013-01-08,16,0.0,15
5783,12721,2013-01-08,16,0.0,16
5784,12725,2013-01-08,16,0.0,20
5785,12727,2013-01-08,16,17.0,22
5786,12729,2013-01-08,16,97.733,24
5787,12732,2013-01-08,16,0.0,27
5788,12734,2013-01-08,16,20.0,29
5789,12737,2013-01-08,16,7.0,32
5790,12741,2013-01-08,17,969.0,3
5791,12743,2013-01-08,17,219.0,5
5792,12745,2013-01-08,17,857.0,7
5793,12746,2013-01-08,17,150.0,8
5794,12748,2013-01-08,17,55.0,10
5795,12749,2013-01-08,17,24.0,11
5796,12750,2013-01-08,17,2088.0,12
5797,12753,2013-01-08,17,0.0,15
5798,12754,2013-01-08,17,0.0,16
5799,12758,2013-01-08,17,0.0,20
5800,12760,2013-01-08,17,10.0,22
5801,12762,2013-01-08,17,197.517,24
5802,12765,2013-01-08,17,0.0,27
5803,12767,2013-01-08,17,34.0,29
5804,12770,2013-01-08,17,6.0,32
5805,12774,2013-01-08,18,715.0,3
5806,12776,2013-01-08,18,640.0,5
5807,12778,2013-01-08,18,464.0,7
5808,12779,2013-01-08,18,196.0,8
5809,12781,2013-01-08,18,100.0,10
5810,12782,2013-01-08,18,37.0,11
5811,12783,2013-01-08,18,1595.0,12
5812,12786,2013-01-08,18,0.0,15
5813,12787,2013-01-08,18,0.0,16
5814,12791,2013-01-08,18,2.0,20
5815,12793,2013-01-08,18,19.0,22
5816,12795,2013-01-08,18,82.118,24
5817,12798,2013-01-08,18,0.0,27
5818,12800,2013-01-08,18,38.0,29
5819,12803,2013-01-08,18,12.0,32
5820,12807,2013-01-08,19,1580.0,3
5821,12809,2013-01-08,19,146.0,5
5822,12811,2013-01-08,19,805.0,7
5823,12812,2013-01-08,19,69.0,8
5824,12814,2013-01-08,19,34.0,10
5825,12815,2013-01-08,19,20.0,11
5826,12816,2013-01-08,19,1406.0,12
5827,12819,2013-01-08,19,0.0,15
5828,12820,2013-01-08,19,0.0,16
5829,12824,2013-01-08,19,0.0,20
5830,12826,2013-01-08,19,5.0,22
5831,12828,2013-01-08,19,116.936005,24
5832,12831,2013-01-08,19,0.0,27
5833,12833,2013-01-08,19,44.0,29
5834,12836,2013-01-08,19,3.0,32
5835,12840,2013-01-08,2,1000.0,3
5836,12842,2013-01-08,2,299.29102,5
5837,12844,2013-01-08,2,747.0,7
5838,12845,2013-01-08,2,436.0,8
5839,12847,2013-01-08,2,130.0,10
5840,12848,2013-01-08,2,77.0,11
5841,12849,2013-01-08,2,2252.0,12
5842,12852,2013-01-08,2,0.0,15
5843,12853,2013-01-08,2,0.0,16
5844,12857,2013-01-08,2,5.0,20
5845,12859,2013-01-08,2,41.0,22
5846,12861,2013-01-08,2,470.653,24
5847,12864,2013-01-08,2,0.0,27
5848,12866,2013-01-08,2,71.665,29
5849,12869,2013-01-08,2,16.319,32
5850,12873,2013-01-08,20,0.0,3
5851,12875,2013-01-08,20,0.0,5
5852,12877,2013-01-08,20,0.0,7
5853,12878,2013-01-08,20,0.0,8
5854,12880,2013-01-08,20,0.0,10
5855,12881,2013-01-08,20,0.0,11
5856,12882,2013-01-08,20,0.0,12
5857,12885,2013-01-08,20,0.0,15
5858,12886,2013-01-08,20,0.0,16
